base_seed,dataset,elapsed_time,fold,max_depth,model,random_seed,test_acc,train_acc,trial_id,trial_id_agg,val_acc,hyperparameters
42,skin,0.218786,3,2,ShapeCART,91,0.901310,0.900961,49,49_2,0.900433,"{""criterion"":""entropy"",""inner_max_leaf_nodes"":8,""inner_min_samples_leaf"":0.005,""max_depth"":2,""min_impurity_decrease"":0.01,""min_samples_leaf"":12,""min_samples_split"":4}"
42,skin,0.274562,4,2,ShapeCART,91,0.900126,0.901579,49,49_2,0.898474,"{""criterion"":""entropy"",""inner_max_leaf_nodes"":8,""inner_min_samples_leaf"":0.005,""max_depth"":2,""min_impurity_decrease"":0.01,""min_samples_leaf"":12,""min_samples_split"":4}"
42,skin,0.239132,0,2,ShapeCART,46,0.900555,0.901090,4,4_2,0.901045,"{""criterion"":""entropy"",""inner_max_leaf_nodes"":36,""inner_min_samples_leaf"":0.0001,""max_depth"":2,""min_impurity_decrease"":0.0,""min_samples_leaf"":8,""min_samples_split"":32}"
42,skin,0.223286,1,2,ShapeCART,46,0.902228,0.900932,4,4_2,0.898800,"{""criterion"":""entropy"",""inner_max_leaf_nodes"":36,""inner_min_samples_leaf"":0.0001,""max_depth"":2,""min_impurity_decrease"":0.0,""min_samples_leaf"":8,""min_samples_split"":32}"
42,skin,0.276744,2,2,ShapeCART,46,0.903003,0.900676,4,4_2,0.899045,"{""criterion"":""entropy"",""inner_max_leaf_nodes"":36,""inner_min_samples_leaf"":0.0001,""max_depth"":2,""min_impurity_decrease"":0.0,""min_samples_leaf"":8,""min_samples_split"":32}"
42,skin,0.380173,3,2,ShapeCART,46,0.901310,0.900961,4,4_2,0.900433,"{""criterion"":""entropy"",""inner_max_leaf_nodes"":36,""inner_min_samples_leaf"":0.0001,""max_depth"":2,""min_impurity_decrease"":0.0,""min_samples_leaf"":8,""min_samples_split"":32}"
42,skin,0.263347,4,2,ShapeCART,46,0.900126,0.901579,4,4_2,0.898474,"{""criterion"":""entropy"",""inner_max_leaf_nodes"":36,""inner_min_samples_leaf"":0.0001,""max_depth"":2,""min_impurity_decrease"":0.0,""min_samples_leaf"":8,""min_samples_split"":32}"
42,skin,0.312341,0,2,ShapeCART,92,0.900555,0.901090,50,50_2,0.901045,"{""criterion"":""gini"",""inner_max_leaf_nodes"":32,""inner_min_samples_leaf"":0.0005,""max_depth"":2,""min_impurity_decrease"":0.0,""min_samples_leaf"":31,""min_samples_split"":16}"
42,skin,0.230457,1,2,ShapeCART,92,0.902228,0.900932,50,50_2,0.898800,"{""criterion"":""gini"",""inner_max_leaf_nodes"":32,""inner_min_samples_leaf"":0.0005,""max_depth"":2,""min_impurity_decrease"":0.0,""min_samples_leaf"":31,""min_samples_split"":16}"
42,skin,0.312138,2,2,ShapeCART,92,0.903003,0.900676,50,50_2,0.899045,"{""criterion"":""gini"",""inner_max_leaf_nodes"":32,""inner_min_samples_leaf"":0.0005,""max_depth"":2,""min_impurity_decrease"":0.0,""min_samples_leaf"":31,""min_samples_split"":16}"
42,skin,0.242977,3,2,ShapeCART,92,0.901310,0.900961,50,50_2,0.900433,"{""criterion"":""gini"",""inner_max_leaf_nodes"":32,""inner_min_samples_leaf"":0.0005,""max_depth"":2,""min_impurity_decrease"":0.0,""min_samples_leaf"":31,""min_samples_split"":16}"
42,skin,0.234382,4,2,ShapeCART,92,0.900126,0.901579,50,50_2,0.898474,"{""criterion"":""gini"",""inner_max_leaf_nodes"":32,""inner_min_samples_leaf"":0.0005,""max_depth"":2,""min_impurity_decrease"":0.0,""min_samples_leaf"":31,""min_samples_split"":16}"
42,skin,0.267536,0,2,ShapeCART,93,0.900555,0.901090,51,51_2,0.901045,"{""criterion"":""entropy"",""inner_max_leaf_nodes"":20,""inner_min_samples_leaf"":0.0005,""max_depth"":2,""min_impurity_decrease"":0.001,""min_samples_leaf"":21,""min_samples_split"":32}"
42,skin,0.220885,1,2,ShapeCART,93,0.902228,0.900932,51,51_2,0.898800,"{""criterion"":""entropy"",""inner_max_leaf_nodes"":20,""inner_min_samples_leaf"":0.0005,""max_depth"":2,""min_impurity_decrease"":0.001,""min_samples_leaf"":21,""min_samples_split"":32}"
42,skin,0.300614,2,2,ShapeCART,93,0.903003,0.900676,51,51_2,0.899045,"{""criterion"":""entropy"",""inner_max_leaf_nodes"":20,""inner_min_samples_leaf"":0.0005,""max_depth"":2,""min_impurity_decrease"":0.001,""min_samples_leaf"":21,""min_samples_split"":32}"
42,skin,0.232018,3,2,ShapeCART,93,0.901310,0.900961,51,51_2,0.900433,"{""criterion"":""entropy"",""inner_max_leaf_nodes"":20,""inner_min_samples_leaf"":0.0005,""max_depth"":2,""min_impurity_decrease"":0.001,""min_samples_leaf"":21,""min_samples_split"":32}"
42,skin,0.298543,4,2,ShapeCART,93,0.900126,0.901579,51,51_2,0.898474,"{""criterion"":""entropy"",""inner_max_leaf_nodes"":20,""inner_min_samples_leaf"":0.0005,""max_depth"":2,""min_impurity_decrease"":0.001,""min_samples_leaf"":21,""min_samples_split"":32}"
42,skin,0.238288,0,2,ShapeCART,94,0.900555,0.901090,52,52_2,0.901045,"{""criterion"":""gini"",""inner_max_leaf_nodes"":24,""inner_min_samples_leaf"":0.005,""max_depth"":2,""min_impurity_decrease"":0.005,""min_samples_leaf"":32,""min_samples_split"":4}"
42,skin,0.221783,1,2,ShapeCART,94,0.902228,0.900932,52,52_2,0.898800,"{""criterion"":""gini"",""inner_max_leaf_nodes"":24,""inner_min_samples_leaf"":0.005,""max_depth"":2,""min_impurity_decrease"":0.005,""min_samples_leaf"":32,""min_samples_split"":4}"
42,skin,0.217624,2,2,ShapeCART,94,0.903003,0.900676,52,52_2,0.899045,"{""criterion"":""gini"",""inner_max_leaf_nodes"":24,""inner_min_samples_leaf"":0.005,""max_depth"":2,""min_impurity_decrease"":0.005,""min_samples_leaf"":32,""min_samples_split"":4}"
42,skin,0.235982,3,2,ShapeCART,94,0.901310,0.900961,52,52_2,0.900433,"{""criterion"":""gini"",""inner_max_leaf_nodes"":24,""inner_min_samples_leaf"":0.005,""max_depth"":2,""min_impurity_decrease"":0.005,""min_samples_leaf"":32,""min_samples_split"":4}"
42,skin,0.248311,4,2,ShapeCART,94,0.900126,0.901579,52,52_2,0.898474,"{""criterion"":""gini"",""inner_max_leaf_nodes"":24,""inner_min_samples_leaf"":0.005,""max_depth"":2,""min_impurity_decrease"":0.005,""min_samples_leaf"":32,""min_samples_split"":4}"
42,skin,0.226514,0,2,ShapeCART,95,0.900555,0.901090,53,53_2,0.901045,"{""criterion"":""gini"",""inner_max_leaf_nodes"":32,""inner_min_samples_leaf"":0.0001,""max_depth"":2,""min_impurity_decrease"":0.01,""min_samples_leaf"":2,""min_samples_split"":8}"
42,skin,0.227242,1,2,ShapeCART,95,0.902228,0.900932,53,53_2,0.898800,"{""criterion"":""gini"",""inner_max_leaf_nodes"":32,""inner_min_samples_leaf"":0.0001,""max_depth"":2,""min_impurity_decrease"":0.01,""min_samples_leaf"":2,""min_samples_split"":8}"
42,skin,0.246655,2,2,ShapeCART,95,0.903003,0.900676,53,53_2,0.899045,"{""criterion"":""gini"",""inner_max_leaf_nodes"":32,""inner_min_samples_leaf"":0.0001,""max_depth"":2,""min_impurity_decrease"":0.01,""min_samples_leaf"":2,""min_samples_split"":8}"
42,skin,0.288574,3,2,ShapeCART,95,0.901310,0.900961,53,53_2,0.900433,"{""criterion"":""gini"",""inner_max_leaf_nodes"":32,""inner_min_samples_leaf"":0.0001,""max_depth"":2,""min_impurity_decrease"":0.01,""min_samples_leaf"":2,""min_samples_split"":8}"
42,skin,0.247897,4,2,ShapeCART,95,0.900126,0.901579,53,53_2,0.898474,"{""criterion"":""gini"",""inner_max_leaf_nodes"":32,""inner_min_samples_leaf"":0.0001,""max_depth"":2,""min_impurity_decrease"":0.01,""min_samples_leaf"":2,""min_samples_split"":8}"
42,skin,0.242973,0,2,ShapeCART,96,0.900555,0.901090,54,54_2,0.901045,"{""criterion"":""entropy"",""inner_max_leaf_nodes"":16,""inner_min_samples_leaf"":0.001,""max_depth"":2,""min_impurity_decrease"":0.005,""min_samples_leaf"":27,""min_samples_split"":16}"
42,skin,0.264124,1,2,ShapeCART,96,0.902228,0.900932,54,54_2,0.898800,"{""criterion"":""entropy"",""inner_max_leaf_nodes"":16,""inner_min_samples_leaf"":0.001,""max_depth"":2,""min_impurity_decrease"":0.005,""min_samples_leaf"":27,""min_samples_split"":16}"
42,skin,0.238841,2,2,ShapeCART,96,0.903003,0.900676,54,54_2,0.899045,"{""criterion"":""entropy"",""inner_max_leaf_nodes"":16,""inner_min_samples_leaf"":0.001,""max_depth"":2,""min_impurity_decrease"":0.005,""min_samples_leaf"":27,""min_samples_split"":16}"
42,skin,0.394754,3,2,ShapeCART,96,0.901310,0.900961,54,54_2,0.900433,"{""criterion"":""entropy"",""inner_max_leaf_nodes"":16,""inner_min_samples_leaf"":0.001,""max_depth"":2,""min_impurity_decrease"":0.005,""min_samples_leaf"":27,""min_samples_split"":16}"
42,skin,0.278756,4,2,ShapeCART,96,0.900126,0.901579,54,54_2,0.898474,"{""criterion"":""entropy"",""inner_max_leaf_nodes"":16,""inner_min_samples_leaf"":0.001,""max_depth"":2,""min_impurity_decrease"":0.005,""min_samples_leaf"":27,""min_samples_split"":16}"
42,skin,0.273199,0,2,ShapeCART,97,0.900555,0.901090,55,55_2,0.901045,"{""criterion"":""gini"",""inner_max_leaf_nodes"":40,""inner_min_samples_leaf"":0.001,""max_depth"":2,""min_impurity_decrease"":0.0005,""min_samples_leaf"":4,""min_samples_split"":16}"
42,skin,0.264466,1,2,ShapeCART,97,0.902228,0.900932,55,55_2,0.898800,"{""criterion"":""gini"",""inner_max_leaf_nodes"":40,""inner_min_samples_leaf"":0.001,""max_depth"":2,""min_impurity_decrease"":0.0005,""min_samples_leaf"":4,""min_samples_split"":16}"
42,skin,0.216051,2,2,ShapeCART,97,0.903003,0.900676,55,55_2,0.899045,"{""criterion"":""gini"",""inner_max_leaf_nodes"":40,""inner_min_samples_leaf"":0.001,""max_depth"":2,""min_impurity_decrease"":0.0005,""min_samples_leaf"":4,""min_samples_split"":16}"
42,skin,0.240517,3,2,ShapeCART,97,0.901310,0.900961,55,55_2,0.900433,"{""criterion"":""gini"",""inner_max_leaf_nodes"":40,""inner_min_samples_leaf"":0.001,""max_depth"":2,""min_impurity_decrease"":0.0005,""min_samples_leaf"":4,""min_samples_split"":16}"
42,skin,0.233751,4,2,ShapeCART,97,0.900126,0.901579,55,55_2,0.898474,"{""criterion"":""gini"",""inner_max_leaf_nodes"":40,""inner_min_samples_leaf"":0.001,""max_depth"":2,""min_impurity_decrease"":0.0005,""min_samples_leaf"":4,""min_samples_split"":16}"
42,skin,0.379837,0,2,ShapeCART,98,0.900555,0.901090,56,56_2,0.901045,"{""criterion"":""gini"",""inner_max_leaf_nodes"":36,""inner_min_samples_leaf"":1.0,""max_depth"":2,""min_impurity_decrease"":0.01,""min_samples_leaf"":24,""min_samples_split"":32}"
42,skin,0.216851,1,2,ShapeCART,98,0.902228,0.900932,56,56_2,0.898800,"{""criterion"":""gini"",""inner_max_leaf_nodes"":36,""inner_min_samples_leaf"":1.0,""max_depth"":2,""min_impurity_decrease"":0.01,""min_samples_leaf"":24,""min_samples_split"":32}"
42,skin,0.241862,2,2,ShapeCART,98,0.903003,0.900676,56,56_2,0.899045,"{""criterion"":""gini"",""inner_max_leaf_nodes"":36,""inner_min_samples_leaf"":1.0,""max_depth"":2,""min_impurity_decrease"":0.01,""min_samples_leaf"":24,""min_samples_split"":32}"
42,skin,0.258072,3,2,ShapeCART,98,0.901310,0.900961,56,56_2,0.900433,"{""criterion"":""gini"",""inner_max_leaf_nodes"":36,""inner_min_samples_leaf"":1.0,""max_depth"":2,""min_impurity_decrease"":0.01,""min_samples_leaf"":24,""min_samples_split"":32}"
42,skin,0.217121,4,2,ShapeCART,98,0.900126,0.901579,56,56_2,0.898474,"{""criterion"":""gini"",""inner_max_leaf_nodes"":36,""inner_min_samples_leaf"":1.0,""max_depth"":2,""min_impurity_decrease"":0.01,""min_samples_leaf"":24,""min_samples_split"":32}"
42,skin,0.230349,0,2,ShapeCART,99,0.900555,0.901090,57,57_2,0.901045,"{""criterion"":""entropy"",""inner_max_leaf_nodes"":12,""inner_min_samples_leaf"":0.001,""max_depth"":2,""min_impurity_decrease"":0.001,""min_samples_leaf"":25,""min_samples_split"":8}"
42,skin,0.324345,1,2,ShapeCART,99,0.902228,0.900932,57,57_2,0.898800,"{""criterion"":""entropy"",""inner_max_leaf_nodes"":12,""inner_min_samples_leaf"":0.001,""max_depth"":2,""min_impurity_decrease"":0.001,""min_samples_leaf"":25,""min_samples_split"":8}"
42,skin,0.289541,2,2,ShapeCART,99,0.903003,0.900676,57,57_2,0.899045,"{""criterion"":""entropy"",""inner_max_leaf_nodes"":12,""inner_min_samples_leaf"":0.001,""max_depth"":2,""min_impurity_decrease"":0.001,""min_samples_leaf"":25,""min_samples_split"":8}"
42,skin,0.228543,3,2,ShapeCART,99,0.901310,0.900961,57,57_2,0.900433,"{""criterion"":""entropy"",""inner_max_leaf_nodes"":12,""inner_min_samples_leaf"":0.001,""max_depth"":2,""min_impurity_decrease"":0.001,""min_samples_leaf"":25,""min_samples_split"":8}"
42,skin,0.266351,4,2,ShapeCART,99,0.900126,0.901579,57,57_2,0.898474,"{""criterion"":""entropy"",""inner_max_leaf_nodes"":12,""inner_min_samples_leaf"":0.001,""max_depth"":2,""min_impurity_decrease"":0.001,""min_samples_leaf"":25,""min_samples_split"":8}"
42,skin,0.246393,0,2,ShapeCART,100,0.900555,0.901090,58,58_2,0.901045,"{""criterion"":""entropy"",""inner_max_leaf_nodes"":8,""inner_min_samples_leaf"":0.0001,""max_depth"":2,""min_impurity_decrease"":0.001,""min_samples_leaf"":4,""min_samples_split"":32}"
42,skin,0.262725,1,2,ShapeCART,100,0.902228,0.900932,58,58_2,0.898800,"{""criterion"":""entropy"",""inner_max_leaf_nodes"":8,""inner_min_samples_leaf"":0.0001,""max_depth"":2,""min_impurity_decrease"":0.001,""min_samples_leaf"":4,""min_samples_split"":32}"
42,skin,0.247002,2,2,ShapeCART,100,0.903003,0.900676,58,58_2,0.899045,"{""criterion"":""entropy"",""inner_max_leaf_nodes"":8,""inner_min_samples_leaf"":0.0001,""max_depth"":2,""min_impurity_decrease"":0.001,""min_samples_leaf"":4,""min_samples_split"":32}"
42,skin,0.245006,3,2,ShapeCART,100,0.901310,0.900961,58,58_2,0.900433,"{""criterion"":""entropy"",""inner_max_leaf_nodes"":8,""inner_min_samples_leaf"":0.0001,""max_depth"":2,""min_impurity_decrease"":0.001,""min_samples_leaf"":4,""min_samples_split"":32}"
42,skin,0.226272,4,2,ShapeCART,100,0.900126,0.901579,58,58_2,0.898474,"{""criterion"":""entropy"",""inner_max_leaf_nodes"":8,""inner_min_samples_leaf"":0.0001,""max_depth"":2,""min_impurity_decrease"":0.001,""min_samples_leaf"":4,""min_samples_split"":32}"
42,skin,0.291513,0,2,ShapeCART,101,0.900555,0.901090,59,59_2,0.901045,"{""criterion"":""gini"",""inner_max_leaf_nodes"":12,""inner_min_samples_leaf"":0.005,""max_depth"":2,""min_impurity_decrease"":0.0005,""min_samples_leaf"":23,""min_samples_split"":32}"
42,skin,0.466339,1,2,ShapeCART,101,0.902228,0.900932,59,59_2,0.898800,"{""criterion"":""gini"",""inner_max_leaf_nodes"":12,""inner_min_samples_leaf"":0.005,""max_depth"":2,""min_impurity_decrease"":0.0005,""min_samples_leaf"":23,""min_samples_split"":32}"
42,skin,0.325290,2,2,ShapeCART,101,0.903003,0.900676,59,59_2,0.899045,"{""criterion"":""gini"",""inner_max_leaf_nodes"":12,""inner_min_samples_leaf"":0.005,""max_depth"":2,""min_impurity_decrease"":0.0005,""min_samples_leaf"":23,""min_samples_split"":32}"
42,skin,0.502606,3,2,ShapeCART,101,0.901310,0.900961,59,59_2,0.900433,"{""criterion"":""gini"",""inner_max_leaf_nodes"":12,""inner_min_samples_leaf"":0.005,""max_depth"":2,""min_impurity_decrease"":0.0005,""min_samples_leaf"":23,""min_samples_split"":32}"
42,skin,0.224265,4,2,ShapeCART,101,0.900126,0.901579,59,59_2,0.898474,"{""criterion"":""gini"",""inner_max_leaf_nodes"":12,""inner_min_samples_leaf"":0.005,""max_depth"":2,""min_impurity_decrease"":0.0005,""min_samples_leaf"":23,""min_samples_split"":32}"
42,skin,0.221429,0,2,ShapeCART,47,0.900555,0.901090,5,5_2,0.901045,"{""criterion"":""gini"",""inner_max_leaf_nodes"":28,""inner_min_samples_leaf"":0.0005,""max_depth"":2,""min_impurity_decrease"":0.005,""min_samples_leaf"":18,""min_samples_split"":16}"
42,skin,0.408893,1,2,ShapeCART,47,0.902228,0.900932,5,5_2,0.898800,"{""criterion"":""gini"",""inner_max_leaf_nodes"":28,""inner_min_samples_leaf"":0.0005,""max_depth"":2,""min_impurity_decrease"":0.005,""min_samples_leaf"":18,""min_samples_split"":16}"
42,skin,0.253231,2,2,ShapeCART,47,0.903003,0.900676,5,5_2,0.899045,"{""criterion"":""gini"",""inner_max_leaf_nodes"":28,""inner_min_samples_leaf"":0.0005,""max_depth"":2,""min_impurity_decrease"":0.005,""min_samples_leaf"":18,""min_samples_split"":16}"
42,skin,0.250225,3,2,ShapeCART,47,0.901310,0.900961,5,5_2,0.900433,"{""criterion"":""gini"",""inner_max_leaf_nodes"":28,""inner_min_samples_leaf"":0.0005,""max_depth"":2,""min_impurity_decrease"":0.005,""min_samples_leaf"":18,""min_samples_split"":16}"
42,skin,0.246819,4,2,ShapeCART,47,0.900126,0.901579,5,5_2,0.898474,"{""criterion"":""gini"",""inner_max_leaf_nodes"":28,""inner_min_samples_leaf"":0.0005,""max_depth"":2,""min_impurity_decrease"":0.005,""min_samples_leaf"":18,""min_samples_split"":16}"
42,skin,0.243108,0,2,ShapeCART,102,0.900555,0.901090,60,60_2,0.901045,"{""criterion"":""gini"",""inner_max_leaf_nodes"":16,""inner_min_samples_leaf"":0.005,""max_depth"":2,""min_impurity_decrease"":0.001,""min_samples_leaf"":18,""min_samples_split"":2}"
42,skin,0.224130,1,2,ShapeCART,102,0.902228,0.900932,60,60_2,0.898800,"{""criterion"":""gini"",""inner_max_leaf_nodes"":16,""inner_min_samples_leaf"":0.005,""max_depth"":2,""min_impurity_decrease"":0.001,""min_samples_leaf"":18,""min_samples_split"":2}"
42,skin,0.250736,2,2,ShapeCART,102,0.903003,0.900676,60,60_2,0.899045,"{""criterion"":""gini"",""inner_max_leaf_nodes"":16,""inner_min_samples_leaf"":0.005,""max_depth"":2,""min_impurity_decrease"":0.001,""min_samples_leaf"":18,""min_samples_split"":2}"
42,skin,0.262135,3,2,ShapeCART,102,0.901310,0.900961,60,60_2,0.900433,"{""criterion"":""gini"",""inner_max_leaf_nodes"":16,""inner_min_samples_leaf"":0.005,""max_depth"":2,""min_impurity_decrease"":0.001,""min_samples_leaf"":18,""min_samples_split"":2}"
42,skin,0.371187,4,2,ShapeCART,102,0.900126,0.901579,60,60_2,0.898474,"{""criterion"":""gini"",""inner_max_leaf_nodes"":16,""inner_min_samples_leaf"":0.005,""max_depth"":2,""min_impurity_decrease"":0.001,""min_samples_leaf"":18,""min_samples_split"":2}"
42,skin,0.289324,0,2,ShapeCART,103,0.900555,0.901090,61,61_2,0.901045,"{""criterion"":""entropy"",""inner_max_leaf_nodes"":48,""inner_min_samples_leaf"":0.0001,""max_depth"":2,""min_impurity_decrease"":0.0001,""min_samples_leaf"":3,""min_samples_split"":4}"
42,skin,0.221633,1,2,ShapeCART,103,0.902228,0.900932,61,61_2,0.898800,"{""criterion"":""entropy"",""inner_max_leaf_nodes"":48,""inner_min_samples_leaf"":0.0001,""max_depth"":2,""min_impurity_decrease"":0.0001,""min_samples_leaf"":3,""min_samples_split"":4}"
42,skin,0.286535,2,2,ShapeCART,103,0.903003,0.900676,61,61_2,0.899045,"{""criterion"":""entropy"",""inner_max_leaf_nodes"":48,""inner_min_samples_leaf"":0.0001,""max_depth"":2,""min_impurity_decrease"":0.0001,""min_samples_leaf"":3,""min_samples_split"":4}"
42,skin,0.226570,3,2,ShapeCART,103,0.901310,0.900961,61,61_2,0.900433,"{""criterion"":""entropy"",""inner_max_leaf_nodes"":48,""inner_min_samples_leaf"":0.0001,""max_depth"":2,""min_impurity_decrease"":0.0001,""min_samples_leaf"":3,""min_samples_split"":4}"
42,skin,0.224777,4,2,ShapeCART,103,0.900126,0.901579,61,61_2,0.898474,"{""criterion"":""entropy"",""inner_max_leaf_nodes"":48,""inner_min_samples_leaf"":0.0001,""max_depth"":2,""min_impurity_decrease"":0.0001,""min_samples_leaf"":3,""min_samples_split"":4}"
42,skin,0.241386,0,2,ShapeCART,104,0.900555,0.901090,62,62_2,0.901045,"{""criterion"":""entropy"",""inner_max_leaf_nodes"":20,""inner_min_samples_leaf"":0.0001,""max_depth"":2,""min_impurity_decrease"":0.005,""min_samples_leaf"":11,""min_samples_split"":32}"
42,skin,0.281823,1,2,ShapeCART,104,0.902228,0.900932,62,62_2,0.898800,"{""criterion"":""entropy"",""inner_max_leaf_nodes"":20,""inner_min_samples_leaf"":0.0001,""max_depth"":2,""min_impurity_decrease"":0.005,""min_samples_leaf"":11,""min_samples_split"":32}"
42,skin,0.247313,2,2,ShapeCART,104,0.903003,0.900676,62,62_2,0.899045,"{""criterion"":""entropy"",""inner_max_leaf_nodes"":20,""inner_min_samples_leaf"":0.0001,""max_depth"":2,""min_impurity_decrease"":0.005,""min_samples_leaf"":11,""min_samples_split"":32}"
42,skin,0.341977,3,2,ShapeCART,104,0.901310,0.900961,62,62_2,0.900433,"{""criterion"":""entropy"",""inner_max_leaf_nodes"":20,""inner_min_samples_leaf"":0.0001,""max_depth"":2,""min_impurity_decrease"":0.005,""min_samples_leaf"":11,""min_samples_split"":32}"
42,skin,0.246300,4,2,ShapeCART,104,0.900126,0.901579,62,62_2,0.898474,"{""criterion"":""entropy"",""inner_max_leaf_nodes"":20,""inner_min_samples_leaf"":0.0001,""max_depth"":2,""min_impurity_decrease"":0.005,""min_samples_leaf"":11,""min_samples_split"":32}"
42,skin,0.258700,0,2,ShapeCART,105,0.900555,0.901090,63,63_2,0.901045,"{""criterion"":""gini"",""inner_max_leaf_nodes"":48,""inner_min_samples_leaf"":1.0,""max_depth"":2,""min_impurity_decrease"":0.01,""min_samples_leaf"":32,""min_samples_split"":16}"
42,skin,0.233483,1,2,ShapeCART,105,0.902228,0.900932,63,63_2,0.898800,"{""criterion"":""gini"",""inner_max_leaf_nodes"":48,""inner_min_samples_leaf"":1.0,""max_depth"":2,""min_impurity_decrease"":0.01,""min_samples_leaf"":32,""min_samples_split"":16}"
42,skin,0.243957,2,2,ShapeCART,105,0.903003,0.900676,63,63_2,0.899045,"{""criterion"":""gini"",""inner_max_leaf_nodes"":48,""inner_min_samples_leaf"":1.0,""max_depth"":2,""min_impurity_decrease"":0.01,""min_samples_leaf"":32,""min_samples_split"":16}"
42,skin,0.259067,3,2,ShapeCART,105,0.901310,0.900961,63,63_2,0.900433,"{""criterion"":""gini"",""inner_max_leaf_nodes"":48,""inner_min_samples_leaf"":1.0,""max_depth"":2,""min_impurity_decrease"":0.01,""min_samples_leaf"":32,""min_samples_split"":16}"
42,skin,0.258717,4,2,ShapeCART,105,0.900126,0.901579,63,63_2,0.898474,"{""criterion"":""gini"",""inner_max_leaf_nodes"":48,""inner_min_samples_leaf"":1.0,""max_depth"":2,""min_impurity_decrease"":0.01,""min_samples_leaf"":32,""min_samples_split"":16}"
42,skin,0.246370,0,2,ShapeCART,106,0.900555,0.901090,64,64_2,0.901045,"{""criterion"":""entropy"",""inner_max_leaf_nodes"":16,""inner_min_samples_leaf"":1.0,""max_depth"":2,""min_impurity_decrease"":0.0,""min_samples_leaf"":14,""min_samples_split"":32}"
42,skin,0.224722,1,2,ShapeCART,106,0.902228,0.900932,64,64_2,0.898800,"{""criterion"":""entropy"",""inner_max_leaf_nodes"":16,""inner_min_samples_leaf"":1.0,""max_depth"":2,""min_impurity_decrease"":0.0,""min_samples_leaf"":14,""min_samples_split"":32}"
42,skin,0.284991,2,2,ShapeCART,106,0.903003,0.900676,64,64_2,0.899045,"{""criterion"":""entropy"",""inner_max_leaf_nodes"":16,""inner_min_samples_leaf"":1.0,""max_depth"":2,""min_impurity_decrease"":0.0,""min_samples_leaf"":14,""min_samples_split"":32}"
42,skin,0.240455,3,2,ShapeCART,106,0.901310,0.900961,64,64_2,0.900433,"{""criterion"":""entropy"",""inner_max_leaf_nodes"":16,""inner_min_samples_leaf"":1.0,""max_depth"":2,""min_impurity_decrease"":0.0,""min_samples_leaf"":14,""min_samples_split"":32}"
42,skin,0.237249,4,2,ShapeCART,106,0.900126,0.901579,64,64_2,0.898474,"{""criterion"":""entropy"",""inner_max_leaf_nodes"":16,""inner_min_samples_leaf"":1.0,""max_depth"":2,""min_impurity_decrease"":0.0,""min_samples_leaf"":14,""min_samples_split"":32}"
42,skin,0.221000,0,2,ShapeCART,107,0.900555,0.901090,65,65_2,0.901045,"{""criterion"":""gini"",""inner_max_leaf_nodes"":56,""inner_min_samples_leaf"":0.001,""max_depth"":2,""min_impurity_decrease"":0.0005,""min_samples_leaf"":30,""min_samples_split"":16}"
42,skin,0.213575,1,2,ShapeCART,107,0.902228,0.900932,65,65_2,0.898800,"{""criterion"":""gini"",""inner_max_leaf_nodes"":56,""inner_min_samples_leaf"":0.001,""max_depth"":2,""min_impurity_decrease"":0.0005,""min_samples_leaf"":30,""min_samples_split"":16}"
42,skin,0.213447,2,2,ShapeCART,107,0.903003,0.900676,65,65_2,0.899045,"{""criterion"":""gini"",""inner_max_leaf_nodes"":56,""inner_min_samples_leaf"":0.001,""max_depth"":2,""min_impurity_decrease"":0.0005,""min_samples_leaf"":30,""min_samples_split"":16}"
42,skin,0.657101,3,2,ShapeCART,107,0.901310,0.900961,65,65_2,0.900433,"{""criterion"":""gini"",""inner_max_leaf_nodes"":56,""inner_min_samples_leaf"":0.001,""max_depth"":2,""min_impurity_decrease"":0.0005,""min_samples_leaf"":30,""min_samples_split"":16}"
42,skin,0.260116,4,2,ShapeCART,107,0.900126,0.901579,65,65_2,0.898474,"{""criterion"":""gini"",""inner_max_leaf_nodes"":56,""inner_min_samples_leaf"":0.001,""max_depth"":2,""min_impurity_decrease"":0.0005,""min_samples_leaf"":30,""min_samples_split"":16}"
42,skin,0.223604,0,2,ShapeCART,108,0.900555,0.901090,66,66_2,0.901045,"{""criterion"":""gini"",""inner_max_leaf_nodes"":12,""inner_min_samples_leaf"":1.0,""max_depth"":2,""min_impurity_decrease"":0.001,""min_samples_leaf"":31,""min_samples_split"":32}"
42,skin,0.218098,1,2,ShapeCART,108,0.902228,0.900932,66,66_2,0.898800,"{""criterion"":""gini"",""inner_max_leaf_nodes"":12,""inner_min_samples_leaf"":1.0,""max_depth"":2,""min_impurity_decrease"":0.001,""min_samples_leaf"":31,""min_samples_split"":32}"
42,skin,0.267227,2,2,ShapeCART,108,0.903003,0.900676,66,66_2,0.899045,"{""criterion"":""gini"",""inner_max_leaf_nodes"":12,""inner_min_samples_leaf"":1.0,""max_depth"":2,""min_impurity_decrease"":0.001,""min_samples_leaf"":31,""min_samples_split"":32}"
42,skin,0.323420,3,2,ShapeCART,108,0.901310,0.900961,66,66_2,0.900433,"{""criterion"":""gini"",""inner_max_leaf_nodes"":12,""inner_min_samples_leaf"":1.0,""max_depth"":2,""min_impurity_decrease"":0.001,""min_samples_leaf"":31,""min_samples_split"":32}"
